,index,files,repo
32,https://archive-beta.ics.uci.edu/ml/datasets/acute+inflammations,.names,uci
33,https://archive-beta.ics.uci.edu/ml/datasets/adult,,uci
34,https://archive-beta.ics.uci.edu/ml/datasets/adult,.data,uci
35,https://archive-beta.ics.uci.edu/ml/datasets/adult,.names,uci
36,https://archive-beta.ics.uci.edu/ml/datasets/adult,.adult.names,uci
37,https://archive-beta.ics.uci.edu/ml/datasets/adult,.test,uci
38,https://archive-beta.ics.uci.edu/ml/datasets/ai4i+2020+predictive+maintenance+dataset,,uci
39,https://archive-beta.ics.uci.edu/ml/datasets/ai4i+2020+predictive+maintenance+dataset,.csv,uci
40,https://archive-beta.ics.uci.edu/ml/datasets/air+quality,,uci
41,https://archive-beta.ics.uci.edu/ml/datasets/air+quality,.zip,uci
42,https://archive-beta.ics.uci.edu/ml/datasets/airfoil+self+noise,,uci
43,https://archive-beta.ics.uci.edu/ml/datasets/airfoil+self+noise,.dat,uci
44,https://archive-beta.ics.uci.edu/ml/datasets/alcohol+qcm+sensor+dataset,,uci
45,https://archive-beta.ics.uci.edu/ml/datasets/alcohol+qcm+sensor+dataset,.zip,uci
46,https://archive-beta.ics.uci.edu/ml/datasets/algerian+forest+fires+dataset,,uci
47,https://archive-beta.ics.uci.edu/ml/datasets/algerian+forest+fires+dataset,.csv,uci
48,https://archive-beta.ics.uci.edu/ml/datasets/amazon+access+samples,,uci
49,https://archive-beta.ics.uci.edu/ml/datasets/amazon+access+samples,.tgz,uci
50,https://archive-beta.ics.uci.edu/ml/datasets/amazon+commerce+reviews+set,,uci
51,https://archive-beta.ics.uci.edu/ml/datasets/amazon+commerce+reviews+set,.rar,uci
52,https://archive-beta.ics.uci.edu/ml/datasets/amphibians,,uci
53,https://archive-beta.ics.uci.edu/ml/datasets/amphibians,.csv,uci
54,https://archive-beta.ics.uci.edu/ml/datasets/annealing,,uci
55,https://archive-beta.ics.uci.edu/ml/datasets/annealing,.data,uci
56,https://archive-beta.ics.uci.edu/ml/datasets/annealing,.names,uci
57,https://archive-beta.ics.uci.edu/ml/datasets/annealing,.test,uci
58,https://archive-beta.ics.uci.edu/ml/datasets/anonymous+microsoft+web+data,,uci
59,https://archive-beta.ics.uci.edu/ml/datasets/anonymous+microsoft+web+data,.data,uci
60,https://archive-beta.ics.uci.edu/ml/datasets/anonymous+microsoft+web+data,.info,uci
61,https://archive-beta.ics.uci.edu/ml/datasets/anonymous+microsoft+web+data,.test,uci
62,https://archive-beta.ics.uci.edu/ml/datasets/anticancer+peptides,,uci
63,https://archive-beta.ics.uci.edu/ml/datasets/anticancer+peptides,.zip,uci
64,https://archive-beta.ics.uci.edu/ml/datasets/anuran+calls+mfccs,,uci
65,https://archive-beta.ics.uci.edu/ml/datasets/anuran+calls+mfccs,.zip,uci
66,https://archive-beta.ics.uci.edu/ml/datasets/apartment+for+rent+classified,,uci
67,https://archive-beta.ics.uci.edu/ml/datasets/appliances+energy+prediction,,uci
68,https://archive-beta.ics.uci.edu/ml/datasets/appliances+energy+prediction,.csv,uci
69,https://archive-beta.ics.uci.edu/ml/datasets/aps+failure+at+scania+trucks,,uci
70,https://archive-beta.ics.uci.edu/ml/datasets/aps+failure+at+scania+trucks,.txt,uci
71,https://archive-beta.ics.uci.edu/ml/datasets/aps+failure+at+scania+trucks,.csv,uci
72,https://archive-beta.ics.uci.edu/ml/datasets/arcene,,uci
73,https://archive-beta.ics.uci.edu/ml/datasets/arcene,.pdf,uci
74,https://archive-beta.ics.uci.edu/ml/datasets/arcene,.labels,uci
75,https://archive-beta.ics.uci.edu/ml/datasets/arrhythmia,,uci
76,https://archive-beta.ics.uci.edu/ml/datasets/arrhythmia,.data,uci
77,https://archive-beta.ics.uci.edu/ml/datasets/arrhythmia,.names,uci
78,https://archive-beta.ics.uci.edu/ml/datasets/artificial+characters,,uci
79,https://archive-beta.ics.uci.edu/ml/datasets/artificial+characters,.names,uci
80,https://archive-beta.ics.uci.edu/ml/datasets/artificial+characters,.cc,uci
81,https://archive-beta.ics.uci.edu/ml/datasets/artificial+characters,.tar.Z,uci
82,https://archive-beta.ics.uci.edu/ml/datasets/audiology+original,,uci
83,https://archive-beta.ics.uci.edu/ml/datasets/audiology+original,.data,uci
84,https://archive-beta.ics.uci.edu/ml/datasets/audiology+original,.standardized.names,uci
85,https://archive-beta.ics.uci.edu/ml/datasets/audiology+original,.names,uci
86,https://archive-beta.ics.uci.edu/ml/datasets/audiology+original,.standardized.test,uci
87,https://archive-beta.ics.uci.edu/ml/datasets/audiology+original,.standardized.data,uci
88,https://archive-beta.ics.uci.edu/ml/datasets/audiology+original,.test,uci
89,https://archive-beta.ics.uci.edu/ml/datasets/audiology+standardized,,uci
90,https://archive-beta.ics.uci.edu/ml/datasets/audiology+standardized,.data,uci
91,https://archive-beta.ics.uci.edu/ml/datasets/audiology+standardized,.standardized.names,uci
92,https://archive-beta.ics.uci.edu/ml/datasets/audiology+standardized,.names,uci
93,https://archive-beta.ics.uci.edu/ml/datasets/audiology+standardized,.standardized.test,uci
94,https://archive-beta.ics.uci.edu/ml/datasets/audiology+standardized,.standardized.data,uci
95,https://archive-beta.ics.uci.edu/ml/datasets/audiology+standardized,.test,uci
96,https://archive-beta.ics.uci.edu/ml/datasets/audit+data,,uci
97,https://archive-beta.ics.uci.edu/ml/datasets/audit+data,.zip,uci
98,https://archive-beta.ics.uci.edu/ml/datasets/australian+sign+language+signs,,uci
99,https://archive-beta.ics.uci.edu/ml/datasets/australian+sign+language+signs,.tar.gz,uci
100,https://archive-beta.ics.uci.edu/ml/datasets/australian+sign+language+signs,.data.html,uci
101,https://archive-beta.ics.uci.edu/ml/datasets/australian+sign+language+signs,.html,uci
102,https://archive-beta.ics.uci.edu/ml/datasets/australian+sign+language+signs+high+quality,,uci
103,https://archive-beta.ics.uci.edu/ml/datasets/australian+sign+language+signs+high+quality,.tar.bz2,uci
104,https://archive-beta.ics.uci.edu/ml/datasets/australian+sign+language+signs+high+quality,.tar.gz,uci
105,https://archive-beta.ics.uci.edu/ml/datasets/australian+sign+language+signs+high+quality,.data.html,uci
106,https://archive-beta.ics.uci.edu/ml/datasets/australian+sign+language+signs+high+quality,.html,uci
107,https://archive-beta.ics.uci.edu/ml/datasets/autism+screening+adult,,uci
108,https://archive-beta.ics.uci.edu/ml/datasets/autism+screening+adult,.zip,uci
109,https://archive-beta.ics.uci.edu/ml/datasets/autistic+spectrum+disorder+screening+data+for+adolescent,,uci
110,https://archive-beta.ics.uci.edu/ml/datasets/autistic+spectrum+disorder+screening+data+for+adolescent,.zip,uci
111,https://archive-beta.ics.uci.edu/ml/datasets/autistic+spectrum+disorder+screening+data+for+children,,uci
112,https://archive-beta.ics.uci.edu/ml/datasets/autistic+spectrum+disorder+screening+data+for+children,.zip,uci
113,https://archive-beta.ics.uci.edu/ml/datasets/auto+mpg,,uci
114,https://archive-beta.ics.uci.edu/ml/datasets/auto+mpg,.data,uci
115,https://archive-beta.ics.uci.edu/ml/datasets/auto+mpg,.names,uci
116,https://archive-beta.ics.uci.edu/ml/datasets/auto+mpg,.data-original,uci
117,https://archive-beta.ics.uci.edu/ml/datasets/automobile,,uci
118,https://archive-beta.ics.uci.edu/ml/datasets/automobile,.data,uci
119,https://archive-beta.ics.uci.edu/ml/datasets/automobile,.names,uci
120,https://archive-beta.ics.uci.edu/ml/datasets/autouniv,,uci
121,https://archive-beta.ics.uci.edu/ml/datasets/autouniv,.zip,uci
122,https://archive-beta.ics.uci.edu/ml/datasets/autouniv,.pdf,uci
123,https://archive-beta.ics.uci.edu/ml/datasets/avila,,uci
124,https://archive-beta.ics.uci.edu/ml/datasets/avila,.zip,uci
125,https://archive-beta.ics.uci.edu/ml/datasets/bach+choral+harmony,,uci
126,https://archive-beta.ics.uci.edu/ml/datasets/bach+choral+harmony,.zip,uci
127,https://archive-beta.ics.uci.edu/ml/datasets/bach+chorales,,uci
128,https://archive-beta.ics.uci.edu/ml/datasets/bach+chorales,.lisp.Z,uci
129,https://archive-beta.ics.uci.edu/ml/datasets/bach+chorales,.doc,uci
130,https://archive-beta.ics.uci.edu/ml/datasets/badges,,uci
131,https://archive-beta.ics.uci.edu/ml/datasets/badges,.data,uci
132,https://archive-beta.ics.uci.edu/ml/datasets/badges,.info,uci
133,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,,uci
134,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.nytimes.txt.gz,uci
135,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.pubmed.txt,uci
136,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.enron.txt,uci
137,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.nytimes.txt,uci
138,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.nips.txt,uci
139,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.enron.txt.gz,uci
140,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.nips.txt.gz,uci
141,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.txt,uci
142,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.kos.txt.gz,uci
143,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.pubmed.txt.gz,uci
144,https://archive-beta.ics.uci.edu/ml/datasets/bag+of+words,.kos.txt,uci
145,https://archive-beta.ics.uci.edu/ml/datasets/balance+scale,,uci
146,https://archive-beta.ics.uci.edu/ml/datasets/balance+scale,.data,uci
147,https://archive-beta.ics.uci.edu/ml/datasets/balance+scale,.names,uci
148,https://archive-beta.ics.uci.edu/ml/datasets/balloons,,uci
149,https://archive-beta.ics.uci.edu/ml/datasets/balloons,.data,uci
150,https://archive-beta.ics.uci.edu/ml/datasets/balloons,.names,uci
151,https://archive-beta.ics.uci.edu/ml/datasets/bank+marketing,,uci
152,https://archive-beta.ics.uci.edu/ml/datasets/bank+marketing,.zip,uci
153,https://archive-beta.ics.uci.edu/ml/datasets/banknote+authentication,,uci
154,https://archive-beta.ics.uci.edu/ml/datasets/banknote+authentication,.txt,uci
155,https://archive-beta.ics.uci.edu/ml/datasets/bar+crawl+detecting+heavy+drinking,,uci
156,https://archive-beta.ics.uci.edu/ml/datasets/bar+crawl+detecting+heavy+drinking,.zip,uci
157,https://archive-beta.ics.uci.edu/ml/datasets/bar+crawl+detecting+heavy+drinking,.txt,uci
158,https://archive-beta.ics.uci.edu/ml/datasets/basketball+dataset,,uci
159,https://archive-beta.ics.uci.edu/ml/datasets/basketball+dataset,.zip,uci
160,https://archive-beta.ics.uci.edu/ml/datasets/baum+1,,uci
161,https://archive-beta.ics.uci.edu/ml/datasets/baum+1,.docx,uci
162,https://archive-beta.ics.uci.edu/ml/datasets/baum+2,,uci
163,https://archive-beta.ics.uci.edu/ml/datasets/baum+2,.txt,uci
164,https://archive-beta.ics.uci.edu/ml/datasets/behavior+of+the+urban+traffic+of+the+city+of+sao+paulo+in+brazil,,uci
165,https://archive-beta.ics.uci.edu/ml/datasets/behavior+of+the+urban+traffic+of+the+city+of+sao+paulo+in+brazil,.zip,uci
166,https://archive-beta.ics.uci.edu/ml/datasets/beijing+multi+site+air+quality+data,,uci
167,https://archive-beta.ics.uci.edu/ml/datasets/beijing+multi+site+air+quality+data,.zip,uci
168,https://archive-beta.ics.uci.edu/ml/datasets/beijing+pm2+5+data,,uci
169,https://archive-beta.ics.uci.edu/ml/datasets/beijing+pm2+5+data,.1.1-2014.12.31.csv,uci
170,https://archive-beta.ics.uci.edu/ml/datasets/bias+correction+of+numerical+prediction+model+temperature+forecast,,uci
171,https://archive-beta.ics.uci.edu/ml/datasets/bias+correction+of+numerical+prediction+model+temperature+forecast,.csv,uci
172,https://archive-beta.ics.uci.edu/ml/datasets/bike+sharing+dataset,,uci
173,https://archive-beta.ics.uci.edu/ml/datasets/bike+sharing+dataset,.zip,uci
174,https://archive-beta.ics.uci.edu/ml/datasets/bitcoinheistransomwareaddressdataset,,uci
175,https://archive-beta.ics.uci.edu/ml/datasets/bitcoinheistransomwareaddressdataset,.zip,uci
176,https://archive-beta.ics.uci.edu/ml/datasets/ble+rssi+dataset+for+indoor+localization,,uci
177,https://archive-beta.ics.uci.edu/ml/datasets/ble+rssi+dataset+for+indoor+localization,.zip,uci
178,https://archive-beta.ics.uci.edu/ml/datasets/ble+rssi+dataset+for+indoor+localization+and+navigation,,uci
179,https://archive-beta.ics.uci.edu/ml/datasets/ble+rssi+dataset+for+indoor+localization+and+navigation,.zip,uci
180,https://archive-beta.ics.uci.edu/ml/datasets/blogfeedback,,uci
181,https://archive-beta.ics.uci.edu/ml/datasets/blogfeedback,.zip,uci
182,https://archive-beta.ics.uci.edu/ml/datasets/blogger,,uci
183,https://archive-beta.ics.uci.edu/ml/datasets/blogger,.xlsx,uci
184,https://archive-beta.ics.uci.edu/ml/datasets/blood+transfusion+service+center,,uci
185,https://archive-beta.ics.uci.edu/ml/datasets/blood+transfusion+service+center,.data,uci
186,https://archive-beta.ics.uci.edu/ml/datasets/blood+transfusion+service+center,.names,uci
187,https://archive-beta.ics.uci.edu/ml/datasets/bone+marrow+transplant+children,,uci
188,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer,,uci
189,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer,.data,uci
190,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer,.names,uci
191,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+coimbra,,uci
192,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+coimbra,.csv,uci
193,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+coimbra,.xlsx,uci
194,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+diagnostic,,uci
195,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+diagnostic,.data,uci
196,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+diagnostic,.names,uci
197,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+original,,uci
198,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+original,.data,uci
199,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+original,.names,uci
200,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+prognostic,,uci
201,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+prognostic,.data,uci
202,https://archive-beta.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+prognostic,.names,uci
203,https://archive-beta.ics.uci.edu/ml/datasets/breast+tissue,,uci
204,https://archive-beta.ics.uci.edu/ml/datasets/breast+tissue,.xls,uci
205,https://archive-beta.ics.uci.edu/ml/datasets/breath+metabolomics,,uci
206,https://archive-beta.ics.uci.edu/ml/datasets/buddymove+data+set,,uci
207,https://archive-beta.ics.uci.edu/ml/datasets/buddymove+data+set,.csv,uci
208,https://archive-beta.ics.uci.edu/ml/datasets/burst+header+packet+bhp+flooding+attack+on+optical+burst+switching+obs+network,,uci
209,https://archive-beta.ics.uci.edu/ml/datasets/burst+header+packet+bhp+flooding+attack+on+optical+burst+switching+obs+network,.arff,uci
210,https://archive-beta.ics.uci.edu/ml/datasets/buzz+in+social+media,,uci
211,https://archive-beta.ics.uci.edu/ml/datasets/buzz+in+social+media,.tar.gz,uci
212,https://archive-beta.ics.uci.edu/ml/datasets/caesarian+section+classification+dataset,,uci
213,https://archive-beta.ics.uci.edu/ml/datasets/caesarian+section+classification+dataset,.csv.arff,uci
214,https://archive-beta.ics.uci.edu/ml/datasets/calit2+building+people+counts,,uci
215,https://archive-beta.ics.uci.edu/ml/datasets/calit2+building+people+counts,.data,uci
216,https://archive-beta.ics.uci.edu/ml/datasets/calit2+building+people+counts,.events,uci
217,https://archive-beta.ics.uci.edu/ml/datasets/calit2+building+people+counts,.names,uci
218,https://archive-beta.ics.uci.edu/ml/datasets/car+evaluation,,uci
219,https://archive-beta.ics.uci.edu/ml/datasets/car+evaluation,.data,uci
220,https://archive-beta.ics.uci.edu/ml/datasets/car+evaluation,.names,uci
221,https://archive-beta.ics.uci.edu/ml/datasets/car+evaluation,.c45-names,uci
222,https://archive-beta.ics.uci.edu/ml/datasets/carbon+nanotubes,,uci
223,https://archive-beta.ics.uci.edu/ml/datasets/carbon+nanotubes,.csv,uci
224,https://archive-beta.ics.uci.edu/ml/datasets/cardiotocography,,uci
225,https://archive-beta.ics.uci.edu/ml/datasets/cardiotocography,.xls,uci
226,https://archive-beta.ics.uci.edu/ml/datasets/cargo+2000+freight+tracking+and+tracing,,uci
227,https://archive-beta.ics.uci.edu/ml/datasets/cargo+2000+freight+tracking+and+tracing,.csv,uci
228,https://archive-beta.ics.uci.edu/ml/datasets/census+income,,uci
229,https://archive-beta.ics.uci.edu/ml/datasets/census+income,.data,uci
230,https://archive-beta.ics.uci.edu/ml/datasets/census+income,.names,uci
231,https://archive-beta.ics.uci.edu/ml/datasets/census+income,.adult.names,uci
232,https://archive-beta.ics.uci.edu/ml/datasets/census+income,.test,uci
233,https://archive-beta.ics.uci.edu/ml/datasets/census+income+kdd,,uci
234,https://archive-beta.ics.uci.edu/ml/datasets/census+income+kdd,.data.html,uci
235,https://archive-beta.ics.uci.edu/ml/datasets/census+income+kdd,.tar.gz,uci
236,https://archive-beta.ics.uci.edu/ml/datasets/census+income+kdd,.names,uci
237,https://archive-beta.ics.uci.edu/ml/datasets/census+income+kdd,.test.gz,uci
238,https://archive-beta.ics.uci.edu/ml/datasets/census+income+kdd,.data.gz,uci
239,https://archive-beta.ics.uci.edu/ml/datasets/census+income+kdd,.html,uci
240,https://archive-beta.ics.uci.edu/ml/datasets/cervical+cancer+behavior+risk,,uci
241,https://archive-beta.ics.uci.edu/ml/datasets/cervical+cancer+behavior+risk,.csv,uci
242,https://archive-beta.ics.uci.edu/ml/datasets/cervical+cancer+risk+factors,,uci
243,https://archive-beta.ics.uci.edu/ml/datasets/cervical+cancer+risk+factors,.csv,uci
244,https://archive-beta.ics.uci.edu/ml/datasets/challenger+usa+space+shuttle+o+ring,,uci
245,https://archive-beta.ics.uci.edu/ml/datasets/challenger+usa+space+shuttle+o+ring,.data,uci
246,https://archive-beta.ics.uci.edu/ml/datasets/challenger+usa+space+shuttle+o+ring,.names,uci
247,https://archive-beta.ics.uci.edu/ml/datasets/character+font+images,,uci
248,https://archive-beta.ics.uci.edu/ml/datasets/character+font+images,.zip,uci
249,https://archive-beta.ics.uci.edu/ml/datasets/character+trajectories,,uci
250,https://archive-beta.ics.uci.edu/ml/datasets/character+trajectories,.names,uci
251,https://archive-beta.ics.uci.edu/ml/datasets/character+trajectories,.mat,uci
252,https://archive-beta.ics.uci.edu/ml/datasets/chemical+composition+of+ceramic+samples,,uci
253,https://archive-beta.ics.uci.edu/ml/datasets/chemical+composition+of+ceramic+samples,.csv,uci
254,https://archive-beta.ics.uci.edu/ml/datasets/chess+domain+theories,,uci
255,https://archive-beta.ics.uci.edu/ml/datasets/chess+king+rook+vs+king,,uci
256,https://archive-beta.ics.uci.edu/ml/datasets/chess+king+rook+vs+king,.data,uci
257,https://archive-beta.ics.uci.edu/ml/datasets/chess+king+rook+vs+king,.info,uci
258,https://archive-beta.ics.uci.edu/ml/datasets/chess+king+rook+vs+king+knight,,uci
259,https://archive-beta.ics.uci.edu/ml/datasets/chess+king+rook+vs+king+knight,.names,uci
260,https://archive-beta.ics.uci.edu/ml/datasets/chess+king+rook+vs+king+knight,.l,uci
261,https://archive-beta.ics.uci.edu/ml/datasets/chess+king+rook+vs+king+pawn,,uci
262,https://archive-beta.ics.uci.edu/ml/datasets/chess+king+rook+vs+king+pawn,.data,uci
263,https://archive-beta.ics.uci.edu/ml/datasets/chess+king+rook+vs+king+pawn,.names,uci
264,https://archive-beta.ics.uci.edu/ml/datasets/chestnut+larvic,,uci
265,https://archive-beta.ics.uci.edu/ml/datasets/chestnut+larvic,.txt,uci
266,https://archive-beta.ics.uci.edu/ml/datasets/chipseq,,uci
267,https://archive-beta.ics.uci.edu/ml/datasets/chipseq,.tar.xz,uci
268,https://archive-beta.ics.uci.edu/ml/datasets/chronic+kidney+disease,,uci
269,https://archive-beta.ics.uci.edu/ml/datasets/chronic+kidney+disease,.rar,uci
270,https://archive-beta.ics.uci.edu/ml/datasets/cifar+10,,uci
271,https://archive-beta.ics.uci.edu/ml/datasets/clickstream+data+for+online+shopping,,uci
272,https://archive-beta.ics.uci.edu/ml/datasets/clickstream+data+for+online+shopping,.zip,uci
273,https://archive-beta.ics.uci.edu/ml/datasets/climate+model+simulation+crashes,,uci
274,https://archive-beta.ics.uci.edu/ml/datasets/climate+model+simulation+crashes,.dat,uci
275,https://archive-beta.ics.uci.edu/ml/datasets/clinc150,,uci
276,https://archive-beta.ics.uci.edu/ml/datasets/clinc150,.zip,uci
277,https://archive-beta.ics.uci.edu/ml/datasets/cloud,,uci
278,https://archive-beta.ics.uci.edu/ml/datasets/cloud,.data,uci
279,https://archive-beta.ics.uci.edu/ml/datasets/cmu+face+images,,uci
280,https://archive-beta.ics.uci.edu/ml/datasets/cmu+face+images,.ps,uci
281,https://archive-beta.ics.uci.edu/ml/datasets/cmu+face+images,.tar.gz,uci
282,https://archive-beta.ics.uci.edu/ml/datasets/cmu+face+images,.tex,uci
283,https://archive-beta.ics.uci.edu/ml/datasets/cmu+face+images,.jpg,uci
284,https://archive-beta.ics.uci.edu/ml/datasets/cmu+face+images,.data.html,uci
285,https://archive-beta.ics.uci.edu/ml/datasets/cmu+face+images,.html,uci
286,https://archive-beta.ics.uci.edu/ml/datasets/cmu+face+images,.tar.Z,uci
287,https://archive-beta.ics.uci.edu/ml/datasets/cnae+9,,uci
288,https://archive-beta.ics.uci.edu/ml/datasets/cnae+9,.data,uci
289,https://archive-beta.ics.uci.edu/ml/datasets/cnae+9,.names,uci
290,https://archive-beta.ics.uci.edu/ml/datasets/cnnpred+cnn+based+stock+market+prediction+using+a+diverse+set+of+variables,,uci
291,https://archive-beta.ics.uci.edu/ml/datasets/cnnpred+cnn+based+stock+market+prediction+using+a+diverse+set+of+variables,.zip,uci
292,https://archive-beta.ics.uci.edu/ml/datasets/codon+usage,,uci
293,https://archive-beta.ics.uci.edu/ml/datasets/codon+usage,.csv.zip,uci
294,https://archive-beta.ics.uci.edu/ml/datasets/coil+1999+competition+data,,uci
295,https://archive-beta.ics.uci.edu/ml/datasets/coil+1999+competition+data,.data,uci
296,https://archive-beta.ics.uci.edu/ml/datasets/coil+1999+competition+data,.txt,uci
297,https://archive-beta.ics.uci.edu/ml/datasets/coil+1999+competition+data,.htm,uci
298,https://archive-beta.ics.uci.edu/ml/datasets/coil+1999+competition+data,.data.html,uci
299,https://archive-beta.ics.uci.edu/ml/datasets/coil+1999+competition+data,.html,uci
300,https://archive-beta.ics.uci.edu/ml/datasets/combined+cycle+power+plant,,uci
301,https://archive-beta.ics.uci.edu/ml/datasets/combined+cycle+power+plant,.zip,uci
302,https://archive-beta.ics.uci.edu/ml/datasets/communities+and+crime,,uci
303,https://archive-beta.ics.uci.edu/ml/datasets/communities+and+crime,.data,uci
304,https://archive-beta.ics.uci.edu/ml/datasets/communities+and+crime,.names,uci
305,https://archive-beta.ics.uci.edu/ml/datasets/communities+and+crime+unnormalized,,uci
306,https://archive-beta.ics.uci.edu/ml/datasets/communities+and+crime+unnormalized,.txt,uci
307,https://archive-beta.ics.uci.edu/ml/datasets/computer+hardware,,uci
308,https://archive-beta.ics.uci.edu/ml/datasets/computer+hardware,.data,uci
309,https://archive-beta.ics.uci.edu/ml/datasets/computer+hardware,.names,uci
310,https://archive-beta.ics.uci.edu/ml/datasets/concrete+compressive+strength,,uci
311,https://archive-beta.ics.uci.edu/ml/datasets/concrete+compressive+strength,.txt,uci
312,https://archive-beta.ics.uci.edu/ml/datasets/concrete+compressive+strength,.xls,uci
313,https://archive-beta.ics.uci.edu/ml/datasets/concrete+slump+test,,uci
314,https://archive-beta.ics.uci.edu/ml/datasets/concrete+slump+test,.data,uci
315,https://archive-beta.ics.uci.edu/ml/datasets/concrete+slump+test,.names,uci
316,https://archive-beta.ics.uci.edu/ml/datasets/condition+based+maintenance+of+naval+propulsion+plants,,uci
317,https://archive-beta.ics.uci.edu/ml/datasets/condition+based+maintenance+of+naval+propulsion+plants,.zip,uci
318,https://archive-beta.ics.uci.edu/ml/datasets/condition+monitoring+of+hydraulic+systems,,uci
319,https://archive-beta.ics.uci.edu/ml/datasets/condition+monitoring+of+hydraulic+systems,.zip,uci
320,https://archive-beta.ics.uci.edu/ml/datasets/congressional+voting+records,,uci
321,https://archive-beta.ics.uci.edu/ml/datasets/congressional+voting+records,.data,uci
